Shortname,CLASS,Status,Fire,Type,Diameter_cm,Height_m,2013 status,2014 Status,Response
RRN1,1,Pre,1,rxb,13,12,live,live,0
RRN1,1,Pre,1,rxb,18,14,live,live,0
RRN1,1,Pre,1,rxb,15,13,live,live,0
RRN1,1,Pre,1,rxb,7,5,live,live,0
RRN1,1,Pre,1,rxb,28,15,live,live,0
RRN1,1,Pre,1,rxb,10,9,live,live,0
RRN1,1,Pre,1,rxb,24,15,live,live,0
RRN1,1,Pre,1,rxb,17,13,live,live,0
RRN1,1,Pre,1,rxb,6,5,live,live,0
RRN1,1,Pre,1,rxb,17,8,live,live,0
RRN1,1,Pre,1,rxb,11,8,live,live,0
RRN1,1,Pre,1,rxb,16,12,live,live,0
RRN1,1,Pre,1,rxb,7,6,live,live,0
RRN1,1,Pre,1,rxb,25,14,live,live,0
RRN1,1,Pre,1,rxb,22,5,live,live,0
RRN2,3,Pre,1,rxb,26,16,live,live,0
RRN2,3,Pre,1,rxb,13,10,live,live,0
RRN2,3,Pre,1,rxb,23,14,live,live,0
RRN2,3,Pre,1,rxb,36,16,live,live,0
RRN2,3,Pre,1,rxb,28,16,live,live,0
RRN2,3,Pre,1,rxb,46,19,live,live,0
RRN3,1,Pre,1,rxb,16,11,live,live,0
RRN3,1,Pre,1,rxb,10,8,live,live,0
RRN3,1,Pre,1,rxb,31,14,live,live,0
RRN3,1,Pre,1,rxb,29,12,live,live,0
RRN3,1,Pre,1,rxb,30,13,live,live,0
RRN3,1,Pre,1,rxb,21,13,live,live,0
RRN3,1,Pre,1,rxb,5,4,live,live,0
RRN3,1,Pre,1,rxb,23,12,live,live,0
RRS3,1,Pre,1,rxb,25,15,live,live,0
RRS3,1,Pre,1,rxb,13,14,live,live,0
RRS3,1,Pre,1,rxb,19,16,live,live,0
RRS3,1,Pre,1,rxb,18,15,live,live,0
RRS3,1,Pre,1,rxb,19,15,live,live,0
RRS3,1,Pre,1,rxb,22,15,live,live,0
RRS3,1,Pre,1,rxb,26,16,live,live,0
RRS3,1,Pre,1,rxb,12,14,live,live,0
RRS3,1,Pre,1,rxb,16,15,live,live,0
RRS3,1,Pre,1,rxb,16,14,live,live,0
RRS3,1,Pre,1,rxb,16,14,live,live,0
RRS3,1,Pre,1,rxb,25,15,live,live,0
RRS3,1,Pre,1,rxb,8,11,live,live,0
RRS3,1,Pre,1,rxb,10,14,live,live,0
RRS3,1,Pre,1,rxb,8,10,live,live,0
RRS3,1,Pre,1,rxb,31,17,live,live,0
RRS3,1,Pre,1,rxb,20,14,live,live,0
RRS3,1,Pre,1,rxb,21,15,live,live,0
RRS3,1,Pre,1,rxb,20,15,live,live,0
STOWF1,7,Plus 1,1,wf,17,14,live,dead,1
STOWF1,7,Plus 1,1,wf,22,17,live,live,0
STOWF1,7,Plus 1,1,wf,27,16,live,live,0
STOWF1,7,Plus 1,1,wf,8,10,live,dead,1
STOWF1,7,Plus 1,1,wf,4,3,live,dead,1
STOWF1,7,Plus 1,1,wf,10,9,live,dead,1
STOWF1,7,Plus 1,1,wf,7,10,live,dead,1
STOWF1,7,Plus 1,1,wf,7,8,live,dead,1
STOWF1,7,Plus 1,1,wf,4,4,live,dead,1
STOWF1,7,Plus 1,1,wf,22,14,live,live,0
STOWF1,7,Plus 1,1,wf,7,5,live,dead,1
STOWF1,7,Plus 1,1,wf,31,15,live,live,0
STOWF1,7,Plus 1,1,wf,18,15,live,live,0
STOWF1,7,Plus 1,1,wf,17,14,live,live,0
STOWF1,7,Plus 1,1,wf,9,8,live,dead,1
STOWF1,7,Plus 1,1,wf,10,8,live,dead,1
STOWF1,7,Plus 1,1,wf,18,15,live,live,0
STOWF1,7,Plus 1,1,wf,20,17,live,live,0
STOWF1,7,Plus 1,1,wf,19,15,live,dead,1
STOWF1,7,Plus 1,1,wf,3,2,live,dead,1
STOWF1,7,Plus 1,1,wf,3,3,live,dead,1
STOWF1,7,Plus 1,1,wf,6,7,live,dead,1
STOWF1,7,Plus 1,1,wf,11,9,live,dead,1
STOWF1,7,Plus 1,1,wf,7,6,live,dead,1
STOWF1,7,Plus 1,1,wf,16,14,live,live,0
STOWF1,7,Plus 1,1,wf,11,11,live,live,0
STOWF1,7,Plus 1,1,wf,3,3,live,dead,1
STOWF1,7,Plus 1,1,wf,1,2,live,dead,1
STOWF2,8,Plus 1,1,wf,26,16,live,live,0
STOWF2,8,Plus 1,1,wf,31,19,live,live,0
STOWF2,8,Plus 1,1,wf,8,6,live,dead,1
STOWF2,8,Plus 1,1,wf,25,15,live,dead,1
STOWF2,8,Plus 1,1,wf,4,6,live,dead,1
STOWF2,8,Plus 1,1,wf,8,8,live,dead,1
STOWF2,8,Plus 1,1,wf,5,6,live,dead,1
STOWF2,8,Plus 1,1,wf,11,11,live,dead,1
STOWF2,8,Plus 1,1,wf,36,20,live,live,0
STOWF2,8,Plus 1,1,wf,5,5,live,dead,1
STOWF2,8,Plus 1,1,wf,9,6,live,dead,1
STOWF2,8,Plus 1,1,wf,27,18,live,dead,1
STOWF2,8,Plus 1,1,wf,26,19,live,dead,1
STOWF2,8,Plus 1,1,wf,5,6,live,dead,1
STOWF2,8,Plus 1,1,wf,5,3,live,dead,1
STOWF3,7,Plus 1,1,wf,32,17,live,live,0
STOWF3,7,Plus 1,1,wf,11,10,live,dead,1
STOWF3,7,Plus 1,1,wf,20,11,live,live,0
STOWF3,7,Plus 1,1,wf,24,17,live,live,0
STOWF3,7,Plus 1,1,wf,11,7,live,dead,1
STOWF3,7,Plus 1,1,wf,17,11,live,dead,1
STOWF3,7,Plus 1,1,wf,6,7,live,dead,1
STOWF3,7,Plus 1,1,wf,27,14,live,live,0
STOWF3,7,Plus 1,1,wf,32,18,live,live,0
STOWF3,7,Plus 1,1,wf,17,11,live,dead,1
STOWF3,7,Plus 1,1,wf,23,20,live,live,0
STOWF3,7,Plus 1,1,wf,31,21,live,dead,1
STOWF3,7,Plus 1,1,wf,8,5,live,dead,1
STOWF3,7,Plus 1,1,wf,7,2,live,dead,1
TTW1,1,Pre,1,rxb,37,18,live,live,0
TTW1,1,Pre,1,rxb,18,11,live,live,0
TTW1,1,Pre,1,rxb,31,16,live,live,0
TTW1,1,Pre,1,rxb,30,17,live,live,0
TTW2,2,Pre,1,rxb,15,9,live,live,0
TTW2,2,Pre,1,rxb,15,11,live,live,0
TTW2,2,Pre,1,rxb,24,14,live,live,0
TTW2,2,Pre,1,rxb,25,16,live,live,0
TTW2,2,Pre,1,rxb,35,19,live,live,0
TTW2,2,Pre,1,rxb,21,16,live,live,0
TTW2,2,Pre,1,rxb,33,17,live,live,0
TTW2,2,Pre,1,rxb,26,17,live,live,0
TTW2,2,Pre,1,rxb,18,14,live,live,0
TTW2,2,Pre,1,rxb,35,18,live,live,0
TTW3,1,Pre,1,rxb,40,20,live,live,0
TTW3,1,Pre,1,rxb,15,9,live,live,0
TTW3,1,Pre,1,rxb,29,17,live,live,0
TTW3,1,Pre,1,rxb,28,18,live,live,0
TTW3,1,Pre,1,rxb,26,17,live,live,0
TTW3,1,Pre,1,rxb,35,18,live,live,0
TTW3,1,Pre,1,rxb,16,11,live,live,0
TTW3,1,Pre,1,rxb,24,17,live,live,0
TTW3,1,Pre,1,rxb,26,17,live,live,0
U01,4,Pre,1,rxb,18,11,live,live,0
U01,4,Pre,1,rxb,7,5,live,live,0
U01,4,Pre,1,rxb,20,9,live,live,0
U01,4,Pre,1,rxb,18,8,live,live,0
U01,4,Pre,1,rxb,17,8,live,live,0
U01,4,Pre,1,rxb,8,5,live,live,0
U01,4,Pre,1,rxb,10,7,live,live,0
U01,4,Pre,1,rxb,9,6,live,dead,1
U01,4,Pre,1,rxb,19,8,live,live,0
U01,4,Pre,1,rxb,15,9,live,live,0
U01,4,Pre,1,rxb,11,7,live,live,0
U01,4,Pre,1,rxb,16,7,live,live,0
U01,4,Pre,1,rxb,13,5,live,live,0
U01,4,Pre,1,rxb,14,4,live,live,0
U01,4,Pre,1,rxb,6,5,live,live,0
U01,4,Pre,1,rxb,4,3,live,live,0
U01,4,Pre,1,rxb,12,6,live,live,0
U01,4,Pre,1,rxb,7,5,live,live,0
U01,4,Pre,1,rxb,5,2,live,live,0
U01,4,Pre,1,rxb,14,8,live,dead,1
U01,4,Pre,1,rxb,18,5,live,live,0
U01,4,Pre,1,rxb,10,7,live,live,0
U01,4,Pre,1,rxb,10,6,live,live,0
U02,3,Pre,1,rxb,14,6,live,live,0
U02,3,Pre,1,rxb,13,8,live,live,0
U02,3,Pre,1,rxb,15,8,live,live,0
U02,3,Pre,1,rxb,12,6,live,live,0
U02,3,Pre,1,rxb,13,8,live,live,0
U02,3,Pre,1,rxb,9,7,live,live,0
U02,3,Pre,1,rxb,18,8,live,live,0
U02,3,Pre,1,rxb,14,8,live,live,0
U02,3,Pre,1,rxb,14,9,live,live,0
U02,3,Pre,1,rxb,12,8,live,live,0
U02,3,Pre,1,rxb,7,6,live,live,0
U02,3,Pre,1,rxb,12,7,live,live,0
U02,3,Pre,1,rxb,24,8,live,live,0
U02,3,Pre,1,rxb,10,6,live,live,0
U02,3,Pre,1,rxb,16,9,live,live,0
U02,3,Pre,1,rxb,10,4,live,dead,1
U02,3,Pre,1,rxb,12,5,live,live,0
U02,3,Pre,1,rxb,25,10,live,live,0
U02,3,Pre,1,rxb,29,11,live,live,0
U03,5,Pre,1,rxb,21,8,live,live,0
U03,5,Pre,1,rxb,19,9,live,live,0
U03,5,Pre,1,rxb,13,9,live,live,0
U03,5,Pre,1,rxb,12,7,live,live,0
U03,5,Pre,1,rxb,7,5,live,live,0
U03,5,Pre,1,rxb,4,3,live,dead,1
U03,5,Pre,1,rxb,9,5,live,live,0
U03,5,Pre,1,rxb,8,5,live,live,0
U03,5,Pre,1,rxb,13,8,live,live,0
U03,5,Pre,1,rxb,11,7,live,live,0
U03,5,Pre,1,rxb,12,8,live,live,0
U03,5,Pre,1,rxb,11,8,live,live,0
U03,5,Pre,1,rxb,11,8,live,live,0
U03,5,Pre,1,rxb,8,4,live,live,0
U03,5,Pre,1,rxb,9,6,live,live,0
U03,5,Pre,1,rxb,10,6,live,live,0
U03,5,Pre,1,rxb,13,7,live,live,0
U03,5,Pre,1,rxb,5,2,live,dead,1
U03,5,Pre,1,rxb,7,4,live,dead,1
U03,5,Pre,1,rxb,19,9,live,live,0
U03,5,Pre,1,rxb,9,7,live,live,0
U03,5,Pre,1,rxb,9,7,live,live,0
U03,5,Pre,1,rxb,20,8,live,live,0
U03,5,Pre,1,rxb,24,10,live,live,0
U03,5,Pre,1,rxb,9,6,live,live,0
U03,5,Pre,1,rxb,7,7,live,dead,1
U03,5,Pre,1,rxb,6,4,live,dead,1
U03,5,Pre,1,rxb,11,6,live,live,0
U03,5,Pre,1,rxb,25,9,live,live,0
U03,5,Pre,1,rxb,10,5,live,dead,1
U03,5,Pre,1,rxb,13,8,live,live,0
U03,5,Pre,1,rxb,8,7,live,live,0
U03,5,Pre,1,rxb,18,9,live,live,0
U03,5,Pre,1,rxb,10,3,live,live,0
U03,5,Pre,1,rxb,18,9,live,live,0
U03,5,Pre,1,rxb,7,3,live,dead,1
U04,5,Pre,1,rxb,21,8,live,live,0
U04,5,Pre,1,rxb,12,6,live,live,0
U04,5,Pre,1,rxb,22,9,live,live,0
U04,5,Pre,1,rxb,17,6,live,live,0
U04,5,Pre,1,rxb,11,5,live,live,0
U04,5,Pre,1,rxb,25,8,live,live,0
U04,5,Pre,1,rxb,6,3,live,live,0
U04,5,Pre,1,rxb,5,2,live,live,0
U04,5,Pre,1,rxb,6,5,live,live,0
U04,5,Pre,1,rxb,6,5,live,live,0
U04,5,Pre,1,rxb,23,9,live,live,0
U04,5,Pre,1,rxb,3,2,live,dead,1
U04,5,Pre,1,rxb,2,2,live,dead,1
U04,5,Pre,1,rxb,10,8,live,live,0
U04,5,Pre,1,rxb,8,6,live,live,0
U04,5,Pre,1,rxb,4,3,live,dead,1
U04,5,Pre,1,rxb,14,9,live,live,0
U04,5,Pre,1,rxb,9,8,live,live,0
U04,5,Pre,1,rxb,12,7,live,live,0
U04,5,Pre,1,rxb,24,10,live,live,0
U04,5,Pre,1,rxb,8,6,live,live,0
U04,5,Pre,1,rxb,3,2,live,live,0
U05,3,Pre,1,rxb,21,9,live,live,0
U05,3,Pre,1,rxb,9,6,live,live,0
U05,3,Pre,1,rxb,10,5,live,live,0
U05,3,Pre,1,rxb,13,9,live,live,0
U05,3,Pre,1,rxb,16,9,live,live,0
U05,3,Pre,1,rxb,5,2,live,live,0
U05,3,Pre,1,rxb,6,7,live,live,0
U05,3,Pre,1,rxb,18,9,live,live,0
U05,3,Pre,1,rxb,8,2,live,live,0
U05,3,Pre,1,rxb,19,5,live,live,0
U05,3,Pre,1,rxb,25,10,live,live,0
U05,3,Pre,1,rxb,10,7,live,live,0
U05,3,Pre,1,rxb,8,7,live,live,0
U05,3,Pre,1,rxb,12,8,live,live,0
U05,3,Pre,1,rxb,14,9,live,live,0
U05,3,Pre,1,rxb,3,2,live,live,0
U05,3,Pre,1,rxb,11,8,live,live,0
U05,3,Pre,1,rxb,16,9,live,live,0
U05,3,Pre,1,rxb,19,10,live,live,0
U05,3,Pre,1,rxb,20,10,live,live,0
U05,3,Pre,1,rxb,10,8,live,live,0
U05,3,Pre,1,rxb,5,5,live,dead,1
U05,3,Pre,1,rxb,10,8,live,live,0
U05,3,Pre,1,rxb,7,7,live,live,0
U05,3,Pre,1,rxb,12,8,live,live,0
U06,4,Pre,1,rxb,24,12,live,live,0
U06,4,Pre,1,rxb,26,11,live,live,0
U06,4,Pre,1,rxb,23,10,live,live,0
U06,4,Pre,1,rxb,10,3,live,live,0
U06,4,Pre,1,rxb,10,7,live,live,0
U06,4,Pre,1,rxb,16,9,live,live,0
U06,4,Pre,1,rxb,12,6,live,live,0
U06,4,Pre,1,rxb,11,4,live,live,0
U06,4,Pre,1,rxb,29,13,live,live,0
U06,4,Pre,1,rxb,13,6,live,live,0
U06,4,Pre,1,rxb,17,8,live,live,0
U06,4,Pre,1,rxb,13,10,live,live,0
U06,4,Pre,1,rxb,17,9,live,live,0
U06,4,Pre,1,rxb,12,9,live,live,0
U06,4,Pre,1,rxb,14,10,live,live,0
U06,4,Pre,1,rxb,26,10,live,live,0
U06,4,Pre,1,rxb,23,10,live,live,0
U06,4,Pre,1,rxb,10,7,live,live,0
U06,4,Pre,1,rxb,6,4,live,dead,1
U06,4,Pre,1,rxb,4,3,live,dead,1
U07,6,Pre,1,rxb,19,9,live,live,0
U07,6,Pre,1,rxb,7,4,live,dead,1
U07,6,Pre,1,rxb,10,5,live,live,0
U07,6,Pre,1,rxb,6,3,live,dead,1
U07,6,Pre,1,rxb,19,9,live,live,0
U07,6,Pre,1,rxb,13,8,live,live,0
U07,6,Pre,1,rxb,5,4,live,dead,1
U07,6,Pre,1,rxb,5,3,live,dead,1
U07,6,Pre,1,rxb,28,11,live,live,0
U07,6,Pre,1,rxb,4,2,live,dead,1
U07,6,Pre,1,rxb,13,7,live,live,0
U07,6,Pre,1,rxb,8,3,live,live,0
U07,6,Pre,1,rxb,23,10,live,live,0
U07,6,Pre,1,rxb,13,7,live,live,0
U07,6,Pre,1,rxb,13,8,live,live,0
U07,6,Pre,1,rxb,9,6,live,live,0
U07,6,Pre,1,rxb,15,9,live,live,0
U07,6,Pre,1,rxb,9,7,live,live,0
U07,6,Pre,1,rxb,12,9,live,live,0
U07,6,Pre,1,rxb,11,7,live,live,0
U07,6,Pre,1,rxb,7,4,live,dead,1
U07,6,Pre,1,rxb,17,10,live,live,0
U07,6,Pre,1,rxb,8,6,live,live,0
U08,4,Pre,1,rxb,6,7,live,live,0
U08,4,Pre,1,rxb,7,5,live,dead,1
U08,4,Pre,1,rxb,9,6,live,live,0
U08,4,Pre,1,rxb,15,10,live,live,0
U08,4,Pre,1,rxb,21,10,live,live,0
U08,4,Pre,1,rxb,10,7,live,live,0
U08,4,Pre,1,rxb,12,5,live,live,0
U08,4,Pre,1,rxb,16,9,live,live,0
U08,4,Pre,1,rxb,12,3,live,live,0
U08,4,Pre,1,rxb,24,12,live,live,0
U08,4,Pre,1,rxb,6,4,live,live,0
U08,4,Pre,1,rxb,7,3,live,dead,1
U08,4,Pre,1,rxb,30,14,live,live,0
U08,4,Pre,1,rxb,5,2,live,dead,1
U08,4,Pre,1,rxb,12,9,live,live,0
U08,4,Pre,1,rxb,8,7,live,live,0
U08,4,Pre,1,rxb,21,10,live,live,0
U08,4,Pre,1,rxb,24,11,live,live,0
U09,4,Pre,1,rxb,18,11,live,live,0
U09,4,Pre,1,rxb,15,10,live,live,0
U09,4,Pre,1,rxb,25,12,live,live,0
U09,4,Pre,1,rxb,13,9,live,live,0
U09,4,Pre,1,rxb,9,9,live,live,0
U09,4,Pre,1,rxb,11,8,live,live,0
U09,4,Pre,1,rxb,14,10,live,live,0
U09,4,Pre,1,rxb,4,2,live,live,0
U09,4,Pre,1,rxb,31,15,live,live,0
U09,4,Pre,1,rxb,25,12,live,live,0
U09,4,Pre,1,rxb,25,12,live,live,0
U09,4,Pre,1,rxb,11,10,live,live,0
U09,4,Pre,1,rxb,13,11,live,live,0
U09,4,Pre,1,rxb,6,5,live,live,0
U09,4,Pre,1,rxb,23,12,live,live,0
U09,4,Pre,1,rxb,10,7,live,live,0
U09,4,Pre,1,rxb,8,6,live,live,0
U10,4,Pre,1,rxb,10,8,live,live,0
U10,4,Pre,1,rxb,5,4,live,dead,1
U10,4,Pre,1,rxb,11,8,live,live,0
U10,4,Pre,1,rxb,11,8,live,live,0
U10,4,Pre,1,rxb,29,11,live,live,0
U10,4,Pre,1,rxb,14,7,live,live,0
U10,4,Pre,1,rxb,9,7,live,live,0
U10,4,Pre,1,rxb,15,9,live,live,0
U10,4,Pre,1,rxb,7,5,live,live,0
U10,4,Pre,1,rxb,25,12,live,live,0
U10,4,Pre,1,rxb,7,4,live,live,0
U10,4,Pre,1,rxb,12,7,live,live,0
U10,4,Pre,1,rxb,6,5,live,dead,1
U10,4,Pre,1,rxb,19,11,live,live,0
U10,4,Pre,1,rxb,29,13,live,live,0
U10,4,Pre,1,rxb,25,11,live,live,0
U10,4,Pre,1,rxb,9,5,live,live,0
U10,4,Pre,1,rxb,20,9,live,live,0
U10,4,Pre,1,rxb,7,3,live,dead,1
U10,4,Pre,1,rxb,14,7,live,live,0
U10,4,Pre,1,rxb,13,7,live,live,0
U10,4,Pre,1,rxb,6,6,live,live,0
U10,4,Pre,1,rxb,15,8,live,live,0
U10,4,Pre,1,rxb,22,11,live,live,0
U10,4,Pre,1,rxb,5,4,live,dead,1
U11,4,Pre,1,rxb,9,6,live,dead,1
U11,4,Pre,1,rxb,16,9,live,dead,1
U11,4,Pre,1,rxb,19,10,live,live,0
U11,4,Pre,1,rxb,9,6,live,dead,1
U11,4,Pre,1,rxb,7,5,live,dead,1
U11,4,Pre,1,rxb,16,9,live,live,0
U11,4,Pre,1,rxb,9,8,live,live,0
U11,4,Pre,1,rxb,11,8,live,live,0
U11,4,Pre,1,rxb,11,8,live,live,0
U11,4,Pre,1,rxb,13,8,live,live,0
U11,4,Pre,1,rxb,10,7,live,live,0
U11,4,Pre,1,rxb,12,8,live,live,0
U11,4,Pre,1,rxb,16,7,live,live,0
U11,4,Pre,1,rxb,8,3,live,dead,1
U11,4,Pre,1,rxb,6,6,live,dead,1
U11,4,Pre,1,rxb,7,6,live,live,0
U11,4,Pre,1,rxb,13,8,live,live,0
U11,4,Pre,1,rxb,15,8,live,live,0
U11,4,Pre,1,rxb,19,9,live,live,0
U11,4,Pre,1,rxb,17,8,live,live,0
U11,4,Pre,1,rxb,6,3,live,dead,1
U11,4,Pre,1,rxb,10,7,live,live,0
U11,4,Pre,1,rxb,6,4,live,dead,1
U11,4,Pre,1,rxb,9,7,live,live,0
U11,4,Pre,1,rxb,15,8,live,live,0
U11,4,Pre,1,rxb,23,8,live,live,0
U11,4,Pre,1,rxb,6,5,live,dead,1
U11,4,Pre,1,rxb,9,6,live,dead,1
U11,4,Pre,1,rxb,10,5,live,dead,1
U11,4,Pre,1,rxb,18,9,live,live,0
U11,4,Pre,1,rxb,8,5,live,live,0
U11,4,Pre,1,rxb,10,8,live,dead,1
U11,4,Pre,1,rxb,14,9,live,live,0
U11,4,Pre,1,rxb,21,9,live,live,0
U12,4,Pre,1,rxb,18,12,live,live,0
U12,4,Pre,1,rxb,18,11,live,live,0
U12,4,Pre,1,rxb,30,14,live,live,0
U12,4,Pre,1,rxb,31,14,live,live,0
U12,4,Pre,1,rxb,21,9,live,live,0
U12,4,Pre,1,rxb,7,4,live,dead,1
U12,4,Pre,1,rxb,28,13,live,live,0
U12,4,Pre,1,rxb,17,7,live,live,0
U12,4,Pre,1,rxb,4,2,live,dead,1
WE1,2,Pre,1,rxb,23,14,live,live,0
WE1,2,Pre,1,rxb,21,11,live,live,0
WE1,2,Pre,1,rxb,15,5,live,live,0
WE1,2,Pre,1,rxb,9,5,live,live,0
WE1,2,Pre,1,rxb,1,2,live,live,0
WE1,2,Pre,1,rxb,4,2,live,live,0
WE1,2,Pre,1,rxb,6,7,live,live,0
WE1,2,Pre,1,rxb,16,12,live,live,0
WE1,2,Pre,1,rxb,15,10,live,live,0
WE1,2,Pre,1,rxb,9,4,live,live,0
WE1,2,Pre,1,rxb,20,11,live,live,0
WE1,2,Pre,1,rxb,11,10,live,live,0
WE1,2,Pre,1,rxb,3,3,live,live,0
WE1,2,Pre,1,rxb,3,3,live,live,0
WE1,2,Pre,1,rxb,4,3,live,live,0
WE1,2,Pre,1,rxb,12,10,live,live,0
WE1,2,Pre,1,rxb,35,16,live,live,0
WE1,2,Pre,1,rxb,6,4,live,live,0
WE1,2,Pre,1,rxb,8,7,live,live,0
WE1,2,Pre,1,rxb,17,12,live,live,0
WE2,3,Pre,1,rxb,12,6,live,live,0
WE2,3,Pre,1,rxb,8,5,live,live,0
WE2,3,Pre,1,rxb,17,8,live,live,0
WE2,3,Pre,1,rxb,7,5,live,live,0
WE2,3,Pre,1,rxb,7,5,live,live,0
WE2,3,Pre,1,rxb,16,8,live,live,0
WE2,3,Pre,1,rxb,18,9,live,live,0
WE2,3,Pre,1,rxb,9,6,live,live,0
WE2,3,Pre,1,rxb,6,4,live,live,0
WE2,3,Pre,1,rxb,8,4,live,live,0
WE2,3,Pre,1,rxb,7,6,live,live,0
WE2,3,Pre,1,rxb,10,6,live,live,0
WE2,3,Pre,1,rxb,7,4,live,live,0
WE2,3,Pre,1,rxb,9,6,live,live,0
WE2,3,Pre,1,rxb,16,7,live,live,0
WE2,3,Pre,1,rxb,6,4,live,live,0
WE2,3,Pre,1,rxb,8,6,live,live,0
WE2,3,Pre,1,rxb,9,6,live,live,0
WE2,3,Pre,1,rxb,7,8,live,live,0
WE2,3,Pre,1,rxb,8,5,live,live,0
WE2,3,Pre,1,rxb,8,4,live,live,0
WE2,3,Pre,1,rxb,5,4,live,live,0
WE2,3,Pre,1,rxb,16,9,live,live,0
WE2,3,Pre,1,rxb,17,8,live,live,0
WE2,3,Pre,1,rxb,6,5,live,live,0
WE2,3,Pre,1,rxb,7,5,live,live,0
WE2,3,Pre,1,rxb,6,4,live,live,0
WE2,3,Pre,1,rxb,9,4,live,live,0
WE2,3,Pre,1,rxb,6,4,live,live,0
WE2,3,Pre,1,rxb,3,3,live,live,0
WE2,3,Pre,1,rxb,2,3,live,dead,1
WE3,2,Pre,1,rxb,14,10,live,live,0
WE3,2,Pre,1,rxb,16,9,live,live,0
WE3,2,Pre,1,rxb,23,13,live,live,0
WE3,2,Pre,1,rxb,15,8,live,live,0
WE3,2,Pre,1,rxb,12,8,live,live,0
WE3,2,Pre,1,rxb,22,9,live,live,0
WE3,2,Pre,1,rxb,19,12,live,live,0
WE3,2,Pre,1,rxb,13,8,live,live,0
WE3,2,Pre,1,rxb,27,13,live,live,0
WE3,2,Pre,1,rxb,13,8,live,live,0
WE3,2,Pre,1,rxb,5,4,live,live,0
WE3,2,Pre,1,rxb,17,11,live,live,0
WE3,2,Pre,1,rxb,25,11,live,live,0
WE3,2,Pre,1,rxb,14,8,live,live,0
WE3,2,Pre,1,rxb,22,11,live,live,0
WE3,2,Pre,1,rxb,5,5,live,live,0
WE3,2,Pre,1,rxb,23,10,live,live,0
WE3,2,Pre,1,rxb,16,12,live,live,0
WE3,2,Pre,1,rxb,22,11,live,live,0
WE3,2,Pre,1,rxb,23,10,live,live,0
WE3,2,Pre,1,rxb,16,9,live,live,0
WG01,5,Pre,1,rxb,3,4,live,live,0
WG01,5,Pre,1,rxb,18,11,live,live,0
WG01,5,Pre,1,rxb,13,10,live,live,0
WG01,5,Pre,1,rxb,10,9,live,live,0
WG01,5,Pre,1,rxb,10,10,live,live,0
WG01,5,Pre,1,rxb,16,8,live,live,0
WG01,5,Pre,1,rxb,5,3,live,dead,1
WG01,5,Pre,1,rxb,7,7,live,dead,1
WG01,5,Pre,1,rxb,6,7,live,live,0
WG01,5,Pre,1,rxb,17,10,live,live,0
WG01,5,Pre,1,rxb,18,10,live,live,0
WG01,5,Pre,1,rxb,8,8,live,live,0
WG01,5,Pre,1,rxb,13,8,live,live,0
WG01,5,Pre,1,rxb,12,9,live,live,0
WG01,5,Pre,1,rxb,13,9,live,live,0
WG01,5,Pre,1,rxb,6,6,live,live,0
WG01,5,Pre,1,rxb,11,5,live,live,0
WG01,5,Pre,1,rxb,15,12,live,live,0
WG01,5,Pre,1,rxb,7,5,live,dead,1
WG01,5,Pre,1,rxb,14,8,live,live,0
WG01,5,Pre,1,rxb,9,7,live,live,0
WG01,5,Pre,1,rxb,7,6,live,live,0
WG01,5,Pre,1,rxb,9,8,live,live,0
WG01,5,Pre,1,rxb,12,6,live,live,0
WG01,5,Pre,1,rxb,15,9,live,live,0
WG01,5,Pre,1,rxb,6,5,live,dead,1
WG01,5,Pre,1,rxb,22,11,live,live,0
WG01,5,Pre,1,rxb,9,8,live,live,0
WG01,5,Pre,1,rxb,6,3,live,dead,1
WG01,5,Pre,1,rxb,5,3,live,live,0
WG01,5,Pre,1,rxb,8,10,live,live,0
WG01,5,Pre,1,rxb,4,2,live,dead,1
WG01,5,Pre,1,rxb,10,9,live,live,0
WG01,5,Pre,1,rxb,10,8,live,live,0
WG01,5,Pre,1,rxb,3,2,live,dead,1
WG01,5,Pre,1,rxb,18,11,live,live,0
WG01,5,Pre,1,rxb,15,10,live,live,0
WG01,5,Pre,1,rxb,10,10,live,live,0
WG02,4,Pre,1,rxb,6,7,live,dead,1
WG02,4,Pre,1,rxb,8,7,live,dead,1
WG02,4,Pre,1,rxb,14,12,live,live,0
WG02,4,Pre,1,rxb,33,17,live,live,0
WG02,4,Pre,1,rxb,24,15,live,live,0
WG02,4,Pre,1,rxb,6,5,live,live,0
WG02,4,Pre,1,rxb,19,10,live,live,0
WG02,4,Pre,1,rxb,2,2,live,dead,1
WG02,4,Pre,1,rxb,4,3,live,dead,1
WG02,4,Pre,1,rxb,29,17,live,live,0
WG02,4,Pre,1,rxb,15,12,live,live,0
WG02,4,Pre,1,rxb,8,8,live,live,0
WG02,4,Pre,1,rxb,26,15,live,live,0
WG02,4,Pre,1,rxb,19,10,live,live,0
WG02,4,Pre,1,rxb,10,8,live,live,0
WG02,4,Pre,1,rxb,20,12,live,live,0
WG02,4,Pre,1,rxb,8,6,live,live,0
WG02,4,Pre,1,rxb,18,13,live,live,0
WG02,4,Pre,1,rxb,12,9,live,live,0
WG02,4,Pre,1,rxb,19,11,live,live,0
WG02,4,Pre,1,rxb,15,11,live,live,0
WG02,4,Pre,1,rxb,24,13,live,live,0
WG02,4,Pre,1,rxb,6,5,live,dead,1
WG02,4,Pre,1,rxb,4,4,live,dead,1
WG02,4,Pre,1,rxb,3,2,live,dead,1
